 45 , 2012 ,   1.0,   6.0
 46 , 2018 ,   4.0,  25.6
 1 , 1940 ,   4.0,  31.2
 2 , 1949 ,   1.0,   6.5
 3 , 1950 ,   4.0,  23.2
 4 , 1959 ,   4.0,   8.8
 5 , 1960 ,   4.0,  12.4
 6 , 1962 ,   4.0,  16.0
 7 , 1963 ,   4.0,  32.8
 8 , 1964 ,  11.0,  70.1
 9 , 1965 ,   4.0,  24.4
 10 , 1967 ,  45.0, 272.0
 11 , 1969 ,  23.0, 154.0
 12 , 1970 ,  21.0, 148.6
 13 , 1971 ,  12.0,  74.0
 14 , 1972 ,  18.0, 108.7
 15 , 1973 ,   5.0,  32.5
 16 , 1974 ,   5.0,  31.7
 17 , 1975 ,   4.0,  24.0
 18 , 1976 ,   1.0,   5.5
 19 , 1977 ,   1.0,   6.0
 20 , 1978 ,   4.0,  25.2
 21 , 1979 ,   5.0,  33.1
 22 , 1980 ,   1.0,   7.6
 23 , 1981 ,   9.0,  50.4
 24 , 1982 ,   8.0,  50.4
 25 , 1983 ,  17.0, 107.7
 26 , 1984 ,  15.0,  82.7
 27 , 1985 ,   4.0,  16.4
 28 , 1986 ,  12.0,  60.8
 29 , 1987 ,   7.0,  38.5
 30 , 1988 ,  17.0,  84.4
 31 , 1989 ,   6.0,  28.0
 32 , 1990 ,   8.0,  38.0
 33 , 1991 ,  12.0,  62.4
 34 , 1992 ,   1.0,   1.5
 35 , 1993 ,   1.0,   6.1
 36 , 1994 ,   4.0,  24.8
 37 , 1996 ,   6.0,  43.8
 38 , 1998 ,   4.0,  25.2
 39 , 1999 ,   1.0,   6.0
 40 , 2001 ,   4.0,  14.8
 41 , 2002 ,   8.0,  48.0
 42 , 2003 ,  36.0, 269.4
 43 , 2004 , 214.0,1328.8
 44 , 2005 , 218.0,1284.7
 45 , 2006 ,  55.0, 310.9
 46 , 2007 ,   1.0,   5.4
 47 , 2008 ,  12.0,  64.8
 48 , 2009 ,   4.0,  33.2
 49 , 2010 ,   4.0,  26.8
 1 , 1922 ,   4.0,   4.0
 2 , 1925 ,   1.0,   5.3
 3 , 1929 ,   4.0,  28.0
 4 , 1935 ,   4.0,  21.2
 5 , 1948 ,   4.0,  30.4
 6 , 1957 ,   1.0,   7.0
 7 , 1965 ,  14.0,  77.0
 8 , 1966 ,  13.0,  79.3
 9 , 1967 , 119.0, 723.7
 10 , 1968 ,   9.0,  64.4
 11 , 1969 ,   5.0,  24.6
 12 , 1971 ,   8.0,  56.0
 13 , 1972 ,   5.0,  38.5
 14 , 1973 ,   5.0,  32.1
 15 , 1974 ,   4.0,  26.8
 16 , 1975 ,   5.0,  30.0
 17 , 1976 ,   8.0,  50.8
 18 , 1977 ,   4.0,  24.0
 19 , 1979 ,   8.0,  50.0
 20 , 1980 ,   1.0,   5.7
 21 , 1981 ,   8.0,  50.4
 22 , 1982 ,   1.0,   6.5
 23 , 1983 ,   8.0,  47.6
 24 , 1984 ,   9.0,  50.6
 25 , 1985 ,   9.0,  50.6
 26 , 1986 ,   8.0,  52.4
 27 , 1987 ,   4.0,  25.6
 28 , 1988 ,   5.0,  30.1
 29 , 1990 ,   9.0,  55.7
 30 , 1991 ,   1.0,   8.0
 31 , 1993 ,  20.0, 119.6
 32 , 1994 ,  10.0,  50.9
 33 , 1996 ,  12.0,  83.2
 34 , 1997 ,   1.0,   5.6
 35 , 1998 ,   5.0,  36.8
 36 , 1999 ,  12.0,  71.6
 37 , 2000 ,   1.0,   6.0
 38 , 2001 ,   5.0,  38.7
 39 , 2002 ,  21.0, 135.7
 40 , 2003 ,  18.0, 111.3
 41 , 2004 , 229.0,1453.5
 42 , 2005 , 151.0, 925.4
 43 , 2006 ,  64.0, 359.6
 44 , 2007 ,  14.0,  91.2
 45 , 2008 ,  17.0, 108.4
 46 , 2009 ,   9.0,  60.6
 47 , 2011 ,   1.0,   8.7
 48 , 2012 ,   1.0,   5.9
 49 , 2018 ,   4.0,  28.4
 1 , 1913 ,   5.0,  29.6
 2 , 1927 ,   8.0,  56.0
 3 , 1928 ,   4.0,  28.0
 4 , 1930 ,   1.0,   6.3
 5 , 1934 ,   4.0,  21.6
 6 , 1936 ,   4.0,  28.8
 7 , 1938 ,   9.0,  60.1
 8 , 1947 ,   1.0,   5.8
 9 , 1963 ,   4.0,  28.0
 10 , 1964 ,   1.0,   2.6
 11 , 1965 ,  24.0, 130.5
 12 , 1966 ,   5.0,  33.6
 13 , 1969 ,  66.0, 394.1
 14 , 1971 ,   1.0,   6.7
 15 , 1972 ,   4.0,  26.8
 16 , 1974 ,   1.0,   4.5
 17 , 1975 ,   4.0,  29.6
 18 , 1978 ,   4.0,  28.4
 19 , 1979 ,   8.0,  57.6
 20 , 1980 ,   4.0,  23.2
 21 , 1982 ,   8.0,  62.0
 22 , 1983 ,   2.0,  13.8
 23 , 1984 ,   5.0,  25.1
 24 , 1985 ,   1.0,   6.1
 25 , 1986 ,   9.0,  49.9
 26 , 1989 ,   1.0,   7.7
 27 , 1990 ,   8.0,  56.8
 28 , 1991 ,   4.0,  27.2
 29 , 1995 ,  13.0,  75.4
 30 , 1996 ,   1.0,   6.5
 31 , 1997 ,   4.0,  32.0
 32 , 1998 ,   5.0,  29.6
 33 , 2000 ,  20.0, 138.4
 34 , 2001 ,  22.0, 141.0
 35 , 2002 ,  12.0,  80.2
 36 , 2003 ,  37.0, 232.4
 37 , 2004 , 240.0,1522.6
 38 , 2005 , 143.0, 855.8
 39 , 2006 ,  55.0, 314.1
 40 , 2007 ,   9.0,  64.3
 41 , 2009 ,   4.0,  25.6
 42 , 2011 ,   5.0,  25.1
 43 , 2012 ,   5.0,  26.1
 1 , 1920 ,   1.0,   1.0
 2 , 1934 ,   1.0,   5.8
 3 , 1937 ,   1.0,   5.3
 4 , 1942 ,   4.0,  24.8
 5 , 1943 ,   4.0,  24.0
 6 , 1954 ,   4.0,  25.6
 7 , 1959 ,   4.0,  24.8
 8 , 1962 ,   8.0,  44.8
 9 , 1967 ,   5.0,  33.4
 10 , 1968 ,   4.0,  28.4
 11 , 1969 ,  10.0,  63.7
 12 , 1970 ,   4.0,  16.8
 13 , 1976 ,   4.0,  24.4
 14 , 1978 ,   4.0,  24.0
 15 , 1979 ,   8.0,  38.4
 16 , 1981 ,   4.0,  18.4
 17 , 1982 ,   8.0,  56.8
 18 , 1984 ,   4.0,  29.2
 19 , 1985 ,   2.0,  11.9
 20 , 1986 ,   4.0,  26.8
 21 , 1987 ,   4.0,  18.0
 22 , 1988 ,   4.0,  30.8
 23 , 1989 ,   4.0,  30.4
 24 , 1990 ,   6.0,  36.2
 25 , 1991 ,  21.0, 119.1
 26 , 1992 ,   9.0,  51.3
 27 , 1993 ,   4.0,  25.6
 28 , 1994 ,   4.0,  25.6
 29 , 1995 ,   6.0,  29.5
 30 , 1996 ,   5.0,  31.3
 31 , 1997 ,  12.0,  78.0
 32 , 1998 ,   9.0,  65.8
 33 , 1999 ,   4.0,  19.6
 34 , 2000 ,   1.0,   4.5
 35 , 2001 ,   5.0,  33.0
 36 , 2002 ,   9.0,  73.2
 37 , 2003 ,  16.0, 104.8
 38 , 2004 , 219.0,1471.0
 39 , 2005 , 290.0,1865.1
 40 , 2006 ,  93.0, 533.4
 41 , 2007 ,  34.0, 191.8
 42 , 2008 ,  13.0,  76.6
 43 , 2009 ,  20.0, 111.5
 44 , 2010 ,   9.0,  57.5
 45 , 2013 ,   4.0,  36.4
 46 , 2014 ,   4.0,  26.0
 47 , 2019 ,   4.0,  29.6
 1 , 1914 ,   1.0,   7.0
 2 , 1915 ,   1.0,   6.4
 3 , 1921 ,   4.0,  24.0
 4 , 1923 ,   1.0,   6.6
 5 , 1928 ,   8.0,  54.4
 6 , 1929 ,   1.0,   2.1
 7 , 1934 ,   4.0,  23.6
 8 , 1943 ,   1.0,   7.1
 9 , 1947 ,   4.0,  23.2
 10 , 1948 ,   1.0,   6.6
 11 , 1960 ,   4.0,  24.0
 12 , 1962 ,   4.0,  23.2
 13 , 1963 ,   1.0,   6.2
 14 , 1969 ,  21.0, 135.4
 15 , 1971 ,   1.0,   7.1
 16 , 1972 ,   4.0,  16.4
 17 , 1977 ,   1.0,   3.8
 18 , 1980 ,  13.0,  75.7
 19 , 1981 ,   1.0,   6.3
 20 , 1982 ,   9.0,  50.5
 21 , 1984 ,   8.0,  40.0
 22 , 1985 ,   3.0,  16.1
 23 , 1986 ,   5.0,  29.3
 24 , 1990 ,   9.0,  54.4
 25 , 1991 ,   6.0,  32.8
 26 , 1992 ,  16.0, 110.8
 27 , 1993 ,   8.0,  53.6
 28 , 1994 ,  16.0,  97.2
 29 , 1995 ,   9.0,  64.4
 30 , 1996 ,   1.0,   6.5
 31 , 1998 ,   4.0,  30.0
 32 , 1999 ,   1.0,   6.4
 33 , 2000 ,   9.0,  46.0
 34 , 2001 ,   1.0,   6.9
 35 , 2002 ,   5.0,  21.3
 36 , 2003 ,  43.0, 280.3
 37 , 2004 , 265.0,1735.5
 38 , 2005 , 203.0,1281.3
 39 , 2006 , 109.0, 623.9
 40 , 2007 ,  20.0, 107.2
 41 , 2008 ,   9.0,  42.6
 42 , 2009 ,   6.0,  26.5
 43 , 2010 ,   1.0,   3.5
 44 , 2011 ,   4.0,  29.2
 1 , 1918 ,  8.0, 46.8
 2 , 1919 ,  1.0,  5.3
 3 , 1920 ,  4.0, 10.4
 4 , 1921 ,  8.0, 51.6
 5 , 1925 ,  8.0, 54.4
 6 , 1936 ,  4.0, 25.2
 7 , 1948 ,  4.0, 26.0
 8 , 1964 ,  4.0, 27.2
 9 , 1965 ,  4.0, 29.2
 10 , 1969 ,  1.0,  4.4
 11 , 1970 ,  4.0, 29.6
 12 , 1974 ,  5.0, 30.8
 13 , 1975 ,  4.0, 20.8
 14 , 1976 ,  1.0,  5.4
 15 , 1977 ,  8.0, 42.0
 16 , 1979 ,  4.0, 20.0
 17 , 1981 ,  3.0, 16.9
 18 , 1982 ,  5.0, 32.4
 19 , 1984 , 13.0, 84.2
 20 , 1985 ,  1.0,  4.6
 21 , 1986 ,  4.0, 14.0
 22 , 1987 ,  4.0, 28.0
 23 , 1988 ,  9.0, 42.7
 24 , 1989 ,  1.0,  7.6
 25 , 1990 ,  5.0, 37.9
 26 , 1992 , 10.0, 65.8
 27 , 1993 ,  1.0,  7.2
 28 , 1994 , 20.0,116.8
 29 , 1995 ,  5.0, 32.6
 30 , 1996 ,  4.0, 13.2
 31 , 1997 ,  1.0,  5.7
 32 , 1998 ,  4.0, 30.8
 33 , 1999 ,  2.0, 13.9
 34 , 2000 ,  8.0, 35.2
 35 , 2001 , 20.0,135.2
 36 , 2002 , 11.0, 66.1
 37 , 2003 , 16.0, 82.9
 38 , 2004 ,154.0,964.6
 39 , 2005 ,138.0,835.3
 40 , 2006 , 47.0,280.5
 41 , 2007 , 11.0, 61.6
 42 , 2008 ,  6.0, 43.4
 43 , 2009 ,  1.0,  6.6
 44 , 2010 ,  1.0,  7.3
 45 , 2019 ,  4.0, 28.0
 1 , 1918 ,   1.0,   6.2
 2 , 1920 ,   9.0,  28.6
 3 , 1923 ,   4.0,  20.0
 4 , 1927 ,   4.0,  27.2
 5 , 1958 ,   4.0,  36.0
 6 , 1969 ,   4.0,  28.8
 7 , 1970 ,   1.0,   7.9
 8 , 1971 ,   4.0,  27.2
 9 , 1973 ,   4.0,  28.0
 10 , 1977 ,   8.0,  38.4
 11 , 1978 ,   5.0,  26.0
 12 , 1979 ,   1.0,   2.2
 13 , 1981 ,   4.0,  22.8
 14 , 1982 ,  12.0,  66.8
 15 , 1983 ,   6.0,  37.5
 16 , 1984 ,   4.0,  12.0
 17 , 1985 ,   9.0,  45.6
 18 , 1986 ,   9.0,  52.1
 19 , 1987 ,   4.0,  21.6
 20 , 1988 ,   5.0,  12.0
 21 , 1990 ,   5.0,  23.8
 22 , 1991 ,   9.0,  59.4
 23 , 1992 ,   8.0,  44.8
 24 , 1994 ,   9.0,  55.1
 25 , 1995 ,   5.0,  26.1
 26 , 1997 ,   1.0,   7.5
 27 , 2001 ,   8.0,  61.2
 28 , 2002 ,  12.0,  71.2
 29 , 2003 ,  11.0,  58.7
 30 , 2004 , 108.0, 629.1
 31 , 2005 , 248.0,1516.7
 32 , 2006 ,  84.0, 504.9
 33 , 2007 ,  23.0, 135.6
 34 , 2008 ,  27.0, 166.1
 35 , 2010 ,   5.0,  28.1
 36 , 2012 ,   4.0,  29.2
 37 , 2014 ,   4.0,  27.2
 38 , 2016 ,   1.0,   6.3
 1 , 1920 ,  12.0,  28.0
 2 , 1921 ,   8.0,  47.6
 3 , 1922 ,   4.0,   4.0
 4 , 1924 ,   4.0,  24.8
 5 , 1927 ,   4.0,  20.0
 6 , 1933 ,   1.0,   6.2
 7 , 1940 ,   4.0,  28.0
 8 , 1953 ,   4.0,  32.4
 9 , 1955 ,   4.0,  20.8
 10 , 1958 ,   4.0,  27.2
 11 , 1962 ,   5.0,  29.6
 12 , 1963 ,   8.0,  50.8
 13 , 1964 ,   4.0,  18.4
 14 , 1965 ,   2.0,  12.1
 15 , 1966 ,   2.0,  12.3
 16 , 1967 ,   5.0,  29.8
 17 , 1968 ,   6.0,  35.5
 18 , 1969 ,   9.0,  55.3
 19 , 1970 ,  17.0, 109.7
 20 , 1971 ,   6.0,  32.4
 21 , 1972 ,   8.0,  46.8
 22 , 1973 ,   9.0,  58.7
 23 , 1974 ,  10.0,  57.0
 24 , 1975 ,   4.0,  20.8
 25 , 1976 ,   9.0,  55.1
 26 , 1977 ,   4.0,  15.6
 27 , 1978 ,   8.0,  54.4
 28 , 1979 ,   5.0,  28.8
 29 , 1980 ,   8.0,  49.2
 30 , 1981 ,  10.0,  67.2
 31 , 1982 ,  22.0, 133.2
 32 , 1984 ,   5.0,  30.3
 33 , 1985 ,  11.0,  71.9
 34 , 1987 ,   6.0,  37.1
 35 , 1988 ,   5.0,  24.4
 36 , 1989 ,   4.0,  27.2
 37 , 1990 ,   1.0,   6.5
 38 , 1991 ,   1.0,   6.2
 39 , 1992 ,   4.0,  14.8
 40 , 1995 ,   5.0,  23.3
 41 , 1996 ,   1.0,   6.0
 42 , 1997 ,   5.0,  23.2
 43 , 1998 ,  16.0,  92.8
 44 , 1999 ,   5.0,  24.2
 45 , 2000 ,  16.0, 101.6
 46 , 2001 ,  13.0,  69.0
 47 , 2002 ,   9.0,  53.0
 48 , 2003 ,  19.0, 130.9
 49 , 2004 , 101.0, 629.8
 50 , 2005 , 254.0,1537.0
 51 , 2006 ,  58.0, 341.3
 52 , 2007 ,  51.0, 305.8
 53 , 2008 ,   6.0,  34.7
 54 , 2009 ,   5.0,  29.0
 55 , 2010 ,   6.0,  38.6
 2 , 1914 ,   4.0,  26.8
 3 , 1921 ,   4.0,  24.0
 4 , 1928 ,   4.0,  24.0
 5 , 1933 ,   4.0,  28.0
 6 , 1945 ,   4.0,  24.0
 7 , 1951 ,   1.0,   5.5
 8 , 1954 ,   1.0,   7.3
 9 , 1955 ,   5.0,  25.7
 10 , 1957 ,   9.0,  57.4
 11 , 1959 ,   1.0,   5.0
 12 , 1960 ,   5.0,  32.6
 13 , 1961 ,   8.0,  33.2
 14 , 1963 ,   6.0,  36.1
 15 , 1965 ,  12.0,  72.4
 16 , 1967 ,   1.0,   7.2
 17 , 1969 ,  12.0,  80.4
 18 , 1970 ,  10.0,  55.7
 19 , 1971 ,  21.0, 124.1
 20 , 1972 ,   4.0,  17.2
 21 , 1974 ,   4.0,  20.4
 22 , 1975 ,   8.0,  46.0
 23 , 1976 ,   4.0,  26.4
 24 , 1977 ,   4.0,  27.2
 25 , 1979 ,   1.0,   6.1
 26 , 1980 ,   8.0,  50.4
 27 , 1981 ,   8.0,  54.8
 28 , 1984 ,   4.0,  26.8
 29 , 1985 ,   1.0,   4.9
 30 , 1987 ,   4.0,  28.0
 31 , 1988 ,   8.0,  46.0
 32 , 1990 ,   5.0,  36.3
 33 , 1993 ,   5.0,  30.9
 34 , 1994 ,   4.0,  18.8
 35 , 1996 ,   8.0,  41.6
 36 , 1997 ,   4.0,  26.8
 37 , 1998 ,   2.0,  13.2
 38 , 2000 ,   7.0,  38.7
 39 , 2001 ,   4.0,  20.0
 40 , 2002 ,  18.0,  99.1
 41 , 2003 ,  31.0, 155.6
 42 , 2004 ,  66.0, 431.0
 43 , 2005 , 272.0,1597.5
 44 , 2006 , 119.0, 684.2
 45 , 2007 ,  61.0, 398.7
 46 , 2008 ,  30.0, 160.7
 47 , 2009 ,  17.0, 107.0
 48 , 2010 ,   4.0,  14.4
 49 , 2011 ,   5.0,  33.0
 50 , 2019 ,   5.0,  39.5
 1 , 1915 ,   4.0,  21.2
 2 , 1919 ,   4.0,  24.8
 3 , 1954 ,   4.0,  12.8
 4 , 1957 ,   1.0,   6.4
 5 , 1960 ,   4.0,  34.0
 6 , 1961 ,   4.0,  25.6
 7 , 1962 ,   4.0,  28.4
 8 , 1966 ,   1.0,   6.5
 9 , 1969 ,   1.0,   6.6
 10 , 1970 ,   4.0,  25.2
 11 , 1971 ,   8.0,  54.8
 12 , 1972 ,   9.0,  62.2
 13 , 1973 ,  13.0,  84.6
 14 , 1976 ,   8.0,  60.4
 15 , 1978 ,   1.0,   7.2
 16 , 1980 ,   5.0,  36.9
 17 , 1981 ,   1.0,   6.0
 18 , 1982 ,   1.0,   6.6
 19 , 1983 ,   4.0,  21.6
 20 , 1984 ,   6.0,  29.1
 21 , 1985 ,   9.0,  58.2
 22 , 1987 ,   8.0,  46.0
 23 , 1989 ,   2.0,  14.9
 24 , 1990 ,   8.0,  46.4
 25 , 1992 ,   1.0,   8.2
 26 , 1993 ,   1.0,   6.7
 27 , 1994 ,   9.0,  36.9
 28 , 1995 ,  10.0,  43.4
 29 , 1996 ,   8.0,  46.4
 30 , 1997 ,   4.0,  17.6
 31 , 1998 ,   1.0,   3.3
 32 , 1999 ,   1.0,   6.0
 33 , 2000 ,   2.0,  12.3
 34 , 2001 ,  16.0,  86.4
 35 , 2002 ,  21.0, 120.9
 36 , 2003 ,  29.0, 178.2
 37 , 2004 , 149.0, 928.2
 38 , 2005 , 337.0,2092.0
 39 , 2006 , 102.0, 599.9
 40 , 2007 ,  45.0, 256.6
 41 , 2008 ,  27.0, 146.3
 42 , 2009 ,   8.0,  44.8
 43 , 2010 ,   4.0,  24.8
 44 , 2011 ,   1.0,   3.4
 45 , 2017 ,   8.0,  54.8
 1 , 1913 ,   4.0,  20.8
 2 , 1914 ,   4.0,  27.2
 3 , 1925 ,   4.0,  24.0
 4 , 1926 ,   4.0,  22.4
 5 , 1927 ,   1.0,   5.1
 6 , 1928 ,   4.0,  26.8
 7 , 1930 ,   4.0,  23.6
 8 , 1931 ,   4.0,  24.4
 9 , 1944 ,   1.0,   5.8
 10 , 1945 ,   4.0,  17.6
 11 , 1951 ,   1.0,   6.1
 12 , 1962 ,   4.0,  29.2
 13 , 1965 ,   4.0,  26.8
 14 , 1966 ,   4.0,  28.0
 15 , 1969 ,   4.0,  24.4
 16 , 1970 ,   4.0,  16.8
 17 , 1972 ,   4.0,  26.0
 18 , 1973 ,   4.0,  22.8
 19 , 1974 ,   1.0,   5.8
 20 , 1975 ,  12.0,  80.4
 21 , 1977 ,   4.0,  16.4
 22 , 1981 ,   4.0,  26.0
 23 , 1982 ,   1.0,   7.1
 24 , 1983 ,   4.0,  19.2
 25 , 1984 ,   9.0,  69.4
 26 , 1985 ,  12.0,  74.0
 27 , 1988 ,   5.0,  35.8
 28 , 1989 ,   4.0,  28.4
 29 , 1991 ,   5.0,  30.8
 30 , 1994 ,   8.0,  47.2
 31 , 1996 ,   4.0,  13.2
 32 , 1997 ,   9.0,  30.5
 33 , 2000 ,   1.0,   7.2
 34 , 2001 ,   4.0,  30.4
 35 , 2002 ,   2.0,   7.1
 36 , 2003 ,  25.0, 181.7
 37 , 2004 ,  61.0, 400.7
 38 , 2005 , 407.0,2587.3
 39 , 2006 , 182.0,1064.3
 40 , 2007 ,  57.0, 352.1
 41 , 2008 ,  20.0, 128.8
 42 , 2009 ,   9.0,  57.9
 43 , 2010 ,   4.0,  26.0
 44 , 2012 ,   8.0,  57.2
 45 , 2014 ,   4.0,  28.8
 1 , 1917 ,   4.0,  20.0
 2 , 1920 ,   1.0,   5.2
 3 , 1921 ,   7.0,  24.8
 4 , 1923 ,   4.0,  23.2
 5 , 1934 ,   4.0,  15.2
 6 , 1941 ,   1.0,   7.1
 7 , 1950 ,   4.0,  24.8
 8 , 1951 ,   1.0,   7.0
 9 , 1956 ,   4.0,  26.4
 10 , 1964 ,   4.0,  29.2
 11 , 1967 ,   4.0,  29.6
 12 , 1969 ,   1.0,   6.1
 13 , 1970 ,   1.0,   7.2
 14 , 1971 ,   5.0,  28.6
 15 , 1973 ,   5.0,  30.5
 16 , 1974 ,   1.0,   5.2
 17 , 1975 ,   4.0,  28.8
 18 , 1979 ,   9.0,  38.5
 19 , 1980 ,   4.0,  23.2
 20 , 1981 ,  10.0,  58.8
 21 , 1982 ,   4.0,  20.0
 22 , 1983 ,   6.0,  28.6
 23 , 1984 ,   1.0,   7.2
 24 , 1985 ,  13.0,  52.9
 25 , 1986 ,  12.0,  66.8
 26 , 1987 ,   1.0,   5.0
 27 , 1989 ,   5.0,  28.2
 28 , 1990 ,   9.0,  47.6
 29 , 1991 ,   9.0,  58.4
 30 , 1992 ,   4.0,  25.2
 31 , 1993 ,   4.0,   9.6
 32 , 1994 ,   8.0,  42.0
 33 , 1995 ,  10.0,  51.2
 34 , 1996 ,   4.0,  20.4
 35 , 1997 ,   1.0,   5.5
 36 , 1998 ,   5.0,  22.9
 37 , 1999 ,   4.0,  26.4
 38 , 2000 ,   4.0,  18.8
 39 , 2001 ,  14.0,  55.9
 40 , 2002 ,   6.0,  41.9
 41 , 2003 ,  22.0, 156.2
 42 , 2004 ,  96.0, 631.0
 43 , 2005 , 269.0,1703.4
 44 , 2006 , 128.0, 721.1
 45 , 2007 ,  27.0, 143.6
 46 , 2008 ,   8.0,  54.8
 47 , 2009 ,  17.0, 107.5
 48 , 2010 ,   1.0,   7.0
 49 , 2011 ,   4.0,  27.6
 50 , 2014 ,   5.0,  32.4
 1 , 1916 ,   1.0,   5.3
 2 , 1926 ,   1.0,   6.4
 3 , 1928 ,   1.0,   7.8
 4 , 1930 ,   1.0,   6.8
 5 , 1935 ,   4.0,  27.6
 6 , 1948 ,   4.0,  14.8
 7 , 1964 ,   4.0,  19.2
 8 , 1967 ,   4.0,  29.6
 9 , 1968 ,   4.0,  25.2
 10 , 1969 ,  16.0,  90.8
 11 , 1970 ,   4.0,  21.6
 12 , 1971 ,   8.0,  50.0
 13 , 1972 ,  15.0,  98.0
 14 , 1973 ,   5.0,  28.5
 15 , 1974 ,   4.0,  20.4
 16 , 1979 ,   4.0,  26.8
 17 , 1980 ,   2.0,  12.8
 18 , 1981 ,   1.0,   5.5
 19 , 1982 ,   4.0,  15.6
 20 , 1984 ,   4.0,  28.0
 21 , 1986 ,   1.0,   6.8
 22 , 1987 ,   4.0,  30.0
 23 , 1988 ,   5.0,  33.8
 24 , 1989 ,   6.0,  35.2
 25 , 1994 ,   8.0,  43.2
 26 , 1995 ,   8.0,  23.6
 27 , 1997 ,   1.0,   6.3
 28 , 1998 ,  13.0,  83.2
 29 , 1999 ,   9.0,  41.0
 30 , 2000 ,   4.0,  18.0
 31 , 2001 ,   5.0,  34.0
 32 , 2002 ,  22.0, 152.0
 33 , 2003 ,  10.0,  67.3
 34 , 2004 , 103.0, 647.6
 35 , 2005 , 271.0,1691.0
 36 , 2006 , 172.0, 972.6
 37 , 2007 ,  48.0, 250.7
 38 , 2008 ,  14.0,  89.7
 39 , 2009 ,   4.0,  15.2
 40 , 2010 ,   4.0,  19.6
 41 , 2011 ,  12.0,  83.6
 42 , 2012 ,   2.0,  17.0
 43 , 2017 ,   1.0,   6.3
 1 , 1911 ,   1.0,   4.0
 2 , 1914 ,   4.0,  25.2
 3 , 1916 ,   1.0,   6.6
 4 , 1920 ,   4.0,  20.8
 5 , 1921 ,   4.0,  26.8
 6 , 1927 ,   1.0,   5.9
 7 , 1937 ,   4.0,  16.4
 8 , 1944 ,   4.0,  21.6
 9 , 1957 ,   1.0,   5.5
 10 , 1966 ,   4.0,  24.8
 11 , 1969 ,   6.0,  40.6
 12 , 1971 ,   4.0,  28.4
 13 , 1972 ,   5.0,  35.2
 14 , 1975 ,   4.0,  27.2
 15 , 1977 ,   4.0,  28.4
 16 , 1980 ,   4.0,  22.0
 17 , 1981 ,   4.0,  32.0
 18 , 1983 ,   4.0,  25.2
 19 , 1984 ,   5.0,  37.3
 20 , 1988 ,   1.0,   8.1
 21 , 1990 ,   4.0,  16.0
 22 , 1991 ,   1.0,   8.4
 23 , 1992 ,   4.0,  26.4
 24 , 1993 ,   4.0,  14.0
 25 , 1994 ,   1.0,   8.4
 26 , 1996 ,   4.0,  32.4
 27 , 1998 ,   5.0,  40.2
 28 , 2000 ,   8.0,  51.6
 29 , 2001 ,   5.0,  36.1
 30 , 2002 ,   1.0,   6.1
 31 , 2003 ,   6.0,  33.1
 32 , 2004 ,  70.0, 428.8
 33 , 2005 , 381.0,2492.8
 34 , 2006 , 225.0,1291.1
 35 , 2007 , 101.0, 522.7
 36 , 2008 ,  35.0, 224.7
 37 , 2009 ,  12.0,  78.4
 38 , 2010 ,   5.0,  16.8
 39 , 2012 ,   4.0,  22.0
 40 , 2013 ,   1.0,   3.3
 41 , 2015 ,   4.0,  22.4
 1 , 1912 ,   4.0,  23.6
 2 , 1930 ,   1.0,   6.8
 3 , 1965 ,   4.0,  32.4
 4 , 1967 ,   8.0,  53.2
 5 , 1969 ,   9.0,  55.8
 6 , 1971 ,   1.0,   4.9
 7 , 1972 ,   1.0,   5.2
 8 , 1975 ,   8.0,  30.8
 9 , 1976 ,  12.0,  64.4
 10 , 1982 ,   8.0,  54.4
 11 , 1983 ,   1.0,   6.8
 12 , 1984 ,   1.0,   6.4
 13 , 1986 ,   9.0,  62.6
 14 , 1987 ,   9.0,  60.4
 15 , 1988 ,   4.0,  24.0
 16 , 1989 ,   9.0,  64.4
 17 , 1990 ,   8.0,  58.8
 18 , 1991 ,   4.0,  30.8
 19 , 1992 ,   4.0,  19.2
 20 , 1993 ,   5.0,  29.8
 21 , 1994 ,   9.0,  34.0
 22 , 1995 ,   1.0,   5.7
 23 , 1997 ,   5.0,  33.4
 24 , 1998 ,   4.0,  34.0
 25 , 1999 ,   1.0,   6.5
 26 , 2000 ,  16.0, 109.2
 27 , 2001 ,   3.0,  17.2
 28 , 2002 ,  12.0,  87.2
 29 , 2003 ,  24.0, 162.6
 30 , 2004 ,  63.0, 402.9
 31 , 2005 , 265.0,1653.3
 32 , 2006 , 222.0,1302.5
 33 , 2007 ,  63.0, 372.2
 34 , 2008 ,  11.0,  58.1
 35 , 2009 ,   8.0,  36.4
 36 , 2010 ,  14.0,  89.8
 37 , 2011 ,   1.0,   6.4
 38 , 2014 ,   1.0,   6.6
 1 , 1919 ,   1.0,   7.0
 2 , 1921 ,   4.0,  24.8
 3 , 1925 ,   5.0,  29.3
 4 , 1930 ,   4.0,  22.4
 5 , 1937 ,   4.0,  20.8
 6 , 1941 ,   1.0,   6.0
 7 , 1949 ,   4.0,  26.8
 8 , 1958 ,   4.0,  26.0
 9 , 1959 ,   4.0,  24.8
 10 , 1965 ,   4.0,  28.8
 11 , 1968 ,   4.0,  18.0
 12 , 1969 ,   1.0,   5.6
 13 , 1970 ,  45.0, 267.6
 14 , 1972 ,   1.0,   4.8
 15 , 1974 ,   4.0,  35.2
 16 , 1980 ,   5.0,  38.4
 17 , 1981 ,   1.0,   4.2
 18 , 1986 ,   4.0,  22.8
 19 , 1988 ,   1.0,   9.2
